,title,author,day,genre,story,platform,t_image,ID
35,"용, 감한 연애","요신,슝슝",월,로맨스만화,"창고를 정리하던 그녀의 눈에 할머니의 일기장이 들어왔다. 일기장에는 영험한 힘을 가진 찻잎을 가져오던 그분 에 관한 내용이 적혀있었다. 이 아리송한 내용은 시아의 호기심을 자극했고, 그녀는 그분 의 집에 대해 알아보기 시작한다. 폐인이 된 정신병자가 산다는 저택! 마녀사냥을 당해 저택에 갇힌 불쌍한 남자! 마침내 이 소문을 접한 그녀는, 수십 년간 닫혀있던 이묵의 저택을 찾아가기에 이른다.",카카오페이지,52JL3/hyZ8D4ijJj/5l1NJOM5nAeWLHVkZpVFM0,57232515
36,신마,황성,"월, 수",액션무협만화,"39 신 과 마 를 한 몸에 지닌 공전절후의 풍운아가 벌이는 기상천외한 전쟁! 39 전 무림을 상대로 한 전쟁에서 결국 목이 잘려 죽는 마교 교주 청풍. 심복 심연도주가 치밀하게 준비한 환생 프로젝트로 다시 살아난 그는 몸무게 300근, 걷기는 커녕 제대로 앉아있기도 힘든 희대의 비만에 무공은 일초반식도 모르는 하북팽가 의 뚱보 공자로 다시 환생한다. 좋아. 일단 하북팽가부터 접수해주지. 그리고 기다려. 정파, 사파, 흑도, 녹림, 마교. 날 죽이기 위해 한칼이라도 거든 놈들은 하나씩 모조리 손 봐주지 ! 전 무림이 합동하여 간신히 죽인 희대의 풍운아가 다시 살아나 대전쟁을 예고한다!",카카오페이지,GhUYg/hzacc9kIOM/5sjC4q3SH1kFNBnZlJubY0,57474947
37,레벨업 못하는 플레이어,"앵무새,박정재,스튜디오 크힛,가빈지",월,소년만화,"18세의 나이에 39 플레이어 39 로 각성한 김기규. 39 탑 39 을 오르고 39 게이트 39 를 닫으며 인생이 탄탄대로일 줄 알았는데... 튜토리얼을 아무리 클리어해도 레벨1. 1일 1고블린을 해도 레벨1. 5년이 지나도 레벨1. 34 누가 알았겠냐고, 이런 플레이어가 있는지. 34 그 누구도 몰랐다. 탑을 뒤흔들 레벨1의 역대급 반전 능력을!",카카오페이지,bjInsQ/hyORYE18fc/SHV461YOWiyk8bb1avebP1,56611441
38,투파창궁,"천잠토두,임상,투파창공 만화제작팀",월,소년만화,"중국 최고 화제의 작품! 대륙의 전설! 카카오페이지 독점 연재! 화려한 마법도 눈부신 과학기술도 없다! 오로지 강한 자만이 살아남는 이곳은 투기대륙! 세기의 천재 소년이라 불리던, 소운! 하지만 3년 전, 알 수 없는 원인으로 모든 투기를 잃어버리고 사람들의 무시와 천대를 받게 되는데... 급기야 약혼녀마저 그에게 파혼을 고한다! 그런 소운 앞에 약진이 나타나, 그를 최고의 연단술사로 만들어 주겠다 약속하는데... 소운은 과연 지난날의 치욕을 씻고 대륙 최고의 자리에 오를 수 있을까? 해당 작품은 웨원그룹 치뎬중문망 작가 천잠토두의 원작 소설에 근거하여 웹툰화하였습니다.",카카오페이지,b6q4kR/hyATuw8DZk/R98naJzBHeSsV8AGdkAHX1,53114649
39,무련전봉,"막묵,벽가벽","월, 목, 토",액션무협만화,"제자들의 경쟁이 심하기로 이름난 능력지상주의 문파 능소각 . 3년이나 수련을 했지만 종파에서 수련 등급이 가장 뒤처져 동기들에게 갖은 수모를 당하던 양준 은 어느 날 의문의 서책 한 권을 발견한다. 그 서책에는 무도 를 익히는 수련법과 정체 모를 힘이 숨겨져 있는데 과연 양준 은 그 서책을 통해 무도 를 익히고, 험난하고 외로운 싸움에서 무도 의 최고봉까지 올라설 수 있을 것인가?",카카오페이지,bcSC27/hyCRfdqzwh/7zTlZUHyj50iUEd4kqJfyK,53483967
40,백련성신,"은사해탈,연재공작실","월, 수, 금",액션무협만화,"백만 번의 단련을 통해 신의 경지에 오르다! 집안의 몰락으로 하루아침에 노비가 된 나정이는 매일같이 비참한 나날들을 보낸다. 설상가상, 그의 여동생마저 옥에 갇히자 더욱 절망에 빠지는데 그러던 중, 그는 아버지가 자신에게 유물로 남겨준 오래된 서책에서 거대한 힘을 흡수하여 병기가 돼 버리고, 인간과 요족 그리고 마족의 공법을 익히며 악당들과 끊임없이 싸워 나가 운명을 개척하게 된다. 과연, 이 거대하고 신비로운 힘의 정체는 무엇일까? 그리고 그는 과연 여동생을 구할 수 있을 것인가?",카카오페이지,bfKp93/hyCviaaUmr/qF196NbnMtVqf376kT9C91,53318356
41,4000년 만에 귀환한 대마도사,"따개비,김덕용(REDICE STUDIO),낙하산",월,소년만화,"웨스트로드 아카데미의 열등생, 블레이크 가문의 수치. 괴로운 삶을 이기지 못해 죽음을 선택한 프레이 블레이크의 몸에 새로운 영혼이 깃든다. 뭐야, 이 몸뚱이는? 하나부터 열까지 손 봐야겠군. 대마도사 루카스 트로우맨. 열등생 프레이 블레이크의 육체로 복수의 기회를 얻다! 4000년의 시간을 넘어 귀환한 대마도사의 화려한 액션이 시작된다!",카카오페이지,fKVdw/hyATvC69xX/Ne0Qpo8X3eSI3725JcLLM1,54884637
42,궁 [컬러판],박소희,월,로맨스만화,"입헌군주제의 가상의 대한민국을 배경으로한 대표 글로벌 작품, 궁 의 신화가 올컬러 리뉴얼판으로 다시 시작됩니다! 국내 400만부 단행본 판매, 해외 10여개국 수출, 드라마 인기리에 방영, 소설 및 뮤지컬 외 각종 매체에서의 발표 등, 이제는 하나의 브랜드로 자리잡은 메가 히트작의 새로운 재미를 느껴보세요.",카카오페이지,QxTFz/hyEdj6EpG9/ZQ7ZCG53bh79zcSBhdi29k,55213891
43,엘피스 전기: SOUL LAND,목봉춘,월,소년만화,"사천당문의 제자였던 전생의 기억을 갖고 판타지 세계에서 새로 태어난 주인공 앨런, 이 세계의 이름은 엘피스 , 이곳엔 내공과 비슷한 마나라는 힘과 스피릿이 존재한다. 앨런은 남들보다 뛰어난 천재적인 힘과 재능을 가지고 태어났다. 하지만 타고난 재능보다 전생의 기억과 후천적 노력으로 한 걸음 한걸음 최강의 길로 걸어가는데 어느날 갑자기 사라져버린 아버지의 행방, 그리고 단짝친구 마야와 힘든 수련을 함께 한 동료들과의 이야기가 펼쳐진다.",카카오페이지,divjk/hyCvmp5CZg/N2Aj7T2NwxFBC9IVHoBG6k,50044355
44,마황의 귀환,"Hongshu,WUER COMIC","월, 수, 금",액션무협만화,"팔황 중 제1인으로 성계를 주름잡던 마황 사마영은 믿어왔던 제자의 배신과 나머지 7황의 계략으로 나락으로 떨어지고 만다. 눈을 뜬 사마영은 자신과 같은 이름인 귀운산장 하인 황영의 몸에 들어왔다는 사실을 깨닫고 이 몸으로 다시 수련하여 칠황과 배신한 제자에 대한 복수를 다짐한다. 하지만 그런 그의 발목을 잡은 건 다름아닌 황영의 심마, 귀운산장 아가씨 단운혜였다. 심마를 다스리기 위해 어쩔 수 없이 단운혜 곁에 머문 사마영, 단운혜를 도와 귀운산장을 재건하여 심마를 정리하면 바로 떠날 작정이었지만 일개 하인인 자신을 아끼고 믿는 단운혜 남매에게 자기도 모르게 점차 마음을 열게 되는데",카카오페이지,bldyqL/hyEdghTZmT/PobaAP0JmAkGXBhkds3nwK,55123570
45,지독한 릴리,"헤모,은록",월,로판만화,"시리프 신성 제국의 성녀, 릴리 스텔라. 그녀는 누구도 감히 올려다볼 수 없는 성스러운 존재였다. 하지만 어느 날부턴가 신의 목소리가 들리지 않더니, 시리프 신성 제국을 멸망으로 이끌어 버렸다. 적의 손에 의해 우물에 던져진 릴리 스텔라는 태어나서 처음으로 온 힘을 다해 평생 모셔온 시리프 신에게 저주를 퍼붓는다. 시리프. 아직 내 목소리를 듣고 있다면, 다시 기회를 줘. 하지만 나를 이대로 죽여 당신 품에 가둔다면, 난 . 난 너를 산 채로 갈가리 찢어 삼킬 거야. 눈을 떠보니 어찌 된 영문인지 릴리 스텔라는 17년 전, 6살 어린아이로 돌아와 있었다. 그리고 한없이 순백했던 릴리 스텔라는 전생의 성녀였던 자신을 버리고 오로지 자신만을 위해 한없이 지독해지기로 한다.",카카오페이지,d8gjGJ/hyVkMEwLrb/MBrYF6E0EETOG5B3ythko0,56757114
46,니니툰즈,"니니즈,OOO","월, 화, 수, 목, 금",드라마만화,"베일에 쌓인 스노우타운. 지금까지 숨겨왔던 니니즈의 수줍은 귀여움이 공개된다. 코미디, 드라마, 우당탕탕 액션, 병맛까지! 다섯개의 챕터로 찾아올 니니툰즈! 과연 다음 챕터의 주인공은 누구?! 까면 깔수록 매력적인 니니즈를 니니툰즈에서 만나보자!",카카오페이지,cP3xne/hy41JytcnI/DkGRRJG64KRAEnKsvIyy8k,56682720
47,도깨비 아빠,강차,월,드라마만화,"34 너를 지켜줄게, 지운아 34 유일한 가족인 할머니를 잃고, 보호소로 가게 된 지운 앞에 아빠가 나타났다. 그런데 7년 만에 처음 본 아빠에게서 익숙한 장승의 향기가 난다?! 난생처음 만난 부자지간 이지만, 나를 너무 잘 알고 있는 우리 아빠. 세상 돌아가는 법은 몰라도 아들 지키는 법은 똑부러지는 초보 아빠의 인간 아들 키우기, 도깨비 아빠",카카오페이지,bUqSvk/hyLjhOb3Na/EuUjSS4h6sZO7kdzjJLvaK,56030878
48,봄날의 팔광,"우표,현고운",월,로판만화,"옛날 옛날에 호랑이에 쫓겨 밧줄을 타고 올라가 해와 달이 된 오누이. 그중 달님이 된 여동생 달희. 진정한 신이 되기 위해서는 몇 번의 환생을 거듭해야 하는데, 제대로 된 환생을 한 번도 못했다. 무료한 천상 생활에 따분해하던 차, 이승경으로 인간세계를 들여다본 것이 화근! 도와주세요... 죽고 싶어요... 누군가 애타게 부르는 목소리에 이승을 내려다보니, 웬 꽃다운 처자가 애타게 저승으로 데려가 달라고 애원하는 것이 아닌가. 산 자가 스스로 목숨을 내놓으려 하다니. 호기심이 발동한 달희 선녀는 이승으로 내려간다. 그곳은 병원 응급실. 죽게 해달라고 애원하는 지완 주위로 여러 사람들이 보이고, 그녀를 통해 이야기를 들은 달희는 지완의 약혼자란 남자가 애정이라고는 조금도 없는 싹수가 노란 인간이라는 걸 알게 되는데 약혼녀가 사경을 헤매는데 동정심조차 없다니. 이런 인간이 지옥이 아니라 땅 위에 살고 있다는 게 더 희한한 노릇이다. 그녀가 누구인가? 착하고 깨끗한 선녀가 아니던가? 인간을 인간처럼 살 수 있도록 인도해야 하는 막중한 임무를 가지고 그녀는 여기, 이승에서 살기로 결심하고 옥황상제의 허락 없이 무단 환생 을 감행한다. 그런 막중한 책임을 마음에 품고 충동적으로 영혼이 캄캄한 남자 하나를 구제해보겠다고는 했지만, 막상 살아보니 인간 세상도 만만치 않다. 사는 것도 팍팍한데, 약혼자뿐 아니라, 여동생도, 새엄마라는 사람도 이상하게도 성격이 배배 꼬였다. 어떻게 하면 이 사람들을 사람처럼 살게 할 수 있을까? 천 리 길도 한 걸음부터라고, 우선 급한 대로 성질 고약한 약혼자부터 손을 대볼까? 천방지축 선녀 인성 쓰레기 인간 선녀의 쓰레기 구제 프로젝트가 시작된다! 원작소설 봄날의 팔광",카카오페이지,blEJhS/hyZ8CjWdHc/FleqSrg5m1qMrTTo9tqTK1,55085796
49,데드맨31,"신월,홍정훈",월,드라마만화,"수명을 거래하는 불사의 탐정 데드맨. 31일 안에 하나씩,고객만족을 최우선으로! 만족하지 않더라도 만족시켜드립니다!",카카오페이지,c2CPaG/hzaccPePfM/AP4WAWq1D4GyYnsNnPNfRk,57563035
50,카르세아린,"유중관,차우민,임경배",월,소년만화,"최초의 무단가출 드래곤 아린의 좌충우돌 인간계 모험기!!! 대륙 중앙을 차지하는 거대한 산악지대 라르테아드 산맥에는 드래곤 중 가장 성질이 더럽다는 레드 드래곤 일족이 살고 있었는데... 평소 인간 용사의 모험을 동경하던 300살의 어린 ? 해츨링 레드 드래곤 39 카르세아린 39 은 유일하게 알고 있는 형태 변환 마법인 39 폴리모프 39 를 이용해 인간으로 변신하여 일족 몰래 무단 가출을 감행하게 된다. 인간이 된 아린은 용사가 되기는커녕 오크에게 쫓기고, 노예로 팔리기도 하고, 공주가 되어보기도 하면서 인간의 몸으로 험난한 모험을 시작하는데!",카카오페이지,8ViU6/hyF229L3Ni/ysdse9KSJ8Eeke8QXUEao0,55414849
51,전신귀환,소명태극,매일,액션무협만화,"최강의 무혼을 지녀 전신 이라 불리던 그, 도운은 믿었던 이들에게 배신당하고 백년 후로 환생하게 된다. 비록 백년 후의 자신은 폐물 취급을 받던 몸이 됐지만, 내가 누구인가! 전신이라 불리던 사나이의 통쾌한 복수극이 시작된다.",카카오페이지,cpaHm2/hy41GPjkpQ/9UoafWb7KaSVZk89LpN9D1,57564428
52,유리의 성,"다우,해원,시나,언덕",월,로맨스만화,"34 앞으로 나리의 첫 딸들만이 우제국을 지배할 수 있게 되노라. 34 선황의 실정으로 힘없는 황제가 된 유리는 황권을 다지고, 황후 재서의 권력을 꺾어버리고자 한다. 4왕들의 아들을 후궁으로 삼아 인질로 잡고 황후 편에 선 귀족을 끌어오기 위해, 유리는 후궁선발전을 선포하기로 결심한다. 4성을 둘러보던 어느날, 어머니의 반역으로 노비가 된 흑주성 왕자 도하를 만나고, 유리는 엉망이 된 꼴로 사랑을 말하는 그에게 흥미를 느끼게 되는데 . 과연 유리는 그녀의 바람대로 강력한 황제가 될 수 있을까? 황제 유리와 그녀를 둘러싼 피바람 부는 황궁 암투가 시작된다!",카카오페이지,bEZGwb/hyQ9UfEEiQ/Hpt0oUWQfjX3lQbt2816wk,54347204
53,강호표사,OZi,월,액션무협만화,"가난한 시골마을, 부모의 얼굴도 모른 채 가난한 삶을 이어가던 이름 없는 소년이 있었다. 힘과 권력에 취한 무림인들의 분쟁은 소년의 마을까지 싸움터로 만들어 버렸고, 불타버린 마을에서 홀로 죽어가던 소년은 의문의 노 고수에게 목숨을 구원받는다. 일찍이 타락한 무림에 환멸을 느껴 강호를 등진 노 고수는 소년에게 자신의 진원 진기를 물려주고, 그 대가로 자신을 도와 허름한 표국 39 협도 표국 39 의 표사로서 약자를 도울 것을 부탁한다. 수년의 시간이 흘러 장성한 소년은 천하에 그 연고가 없다 하여 39 무영 39 이란 이름을 얻고, 협도 표국의 표사로서 성장한다. 하지만, 대가를 바라지 않고 고통받는 백성들을 위한 표행만을 고집하는 사부와 달리 무영의 관심은 그저 돈벌이와 안빈낙도의 삶뿐인데... 과연 무영은 사부의 바람대로 39 강호협객 39 으로 거듭날 수 있을 것인가? 속물근성 가득하고 의협심과는 담쌓은 표사 39 무영 39 의 강호 표행기!",카카오페이지,ldNar/hyATpQqUic/W8NdxkBn2E4k3SyGmJzgoK,54878314
54,소금물 방,"토돌이,영주",월,드라마만화,"매일같이 깨지고, 혼나며 아등바등 살아가는 소심 그녀가 힘든 사회 생활을 버틸 수 있는 건 소금물 방 덕분이다. 평화로운 소금물 방 엔 어떤 말도 조용히 들어주는 친구, 윌리엄 이 살고 있다. 그러던 어느 날 자신과 너무 다른 강하나 대리를 만난 후부터 소금물 방 에서 물이 새기 시작한다. 과연 소심은 다시 평화로워질 수 있을까?! 나를 달래준 나만의 공간, 소금물 방",카카오페이지,FygLa/hyATs0nyn2/vLBbTqQ4B6d9JMihxszK5K,53784858
