,title,day,genre,story,platform,Thumbnail
385,귀신,완결,,1924년 북한산. 신이 되고자 했던 그 것은 그 날 죽어야 했다,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1117/c2/2x/6c7b3d11-6a9a-48ab-afdf-5fdce60f19e0
386,셜록 : 여왕폐하의 탐정 2,완결,,세계적인 명화가 도난당했다! 홈즈의 형님이 마피아와 분투하는 홈즈와 왓슨을 돕다,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1798/c2/2x/6b044ba9-a40f-452d-8b81-67a21ee03550
387,들숨날숨,완결,,죽음을 그리는 한 남자의 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1100/c2/2x/f77acd10-7cb0-4844-ae95-cb977cb4cf30
388,파인,완결,,범죄자들을 모아 신안앞바다 보물을 도굴하려는 근면성실 악당 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1109/c2/2x/9ead54be-81e2-42a5-8dcd-d800c510298a
389,지하철도의 밤,완결,,"서울의 중심 지하철 2호선, 매일 그곳을 방황하는 당신에 대한 이야기",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1199/c2/2x/ca0fda9f-ea44-4a61-ae29-338d5510a711
390,하윤의 죄,완결,,"동급생을 죽인 소년, 그리고 소년을 추격하는 형사의 충격 스토리",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1110/c2/2x/213f9868-9099-4799-8f26-7047d38886b9
391,연애가 제일 쉬웠어요,완결,,말썽 피우면 호랑이한테 시집보낸다! 그 말 누가 믿냐고? 뒷산에 살던 호랑이가 믿죠,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1098/c2/2x/54adbdc0-d41c-4c8e-861e-848b6d169d99
392,하숙집 도로시,완결,,하숙집에 엉겨서 살게 된 동화 속 주인공들..제발 다시 돌아가줘,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1005/c2/2x/08c2f1a2-e040-4b13-9865-f55a88fb747a
393,데미지 오버 타임,완결,,괴생명체 출현으로 고립된 군부대. 집단을 꾸려 살아보려는 이들의 운명은?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1097/c2/2x/b1512344-77d9-4a40-84c1-6abbb9b6eab8
394,소소한가,완결,,가족들도 모르는 가족들의 진짜 이야기를 들려드립니다,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/932/c2/2x/8f0832b3-3bce-41ff-ba41-767aca6e0c18
395,관찰인간,완결,,이사 온 옆집 남자가 수상하다. 아귀 작가 신작,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1118/c2/2x/25c132c2-56ec-4fa1-b6dd-ef5e389bb735
396,까칠한 임작가의 만화그리기,완결,,"슈퍼우먼, 임강혁 작가의 소소한 그림 팁!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1174/c2/2x/7f8b98a7-fc12-45f3-80bb-3283cb777349
397,PT맨 강코치,완결,,"남자들이여, 맨 강코치와 근육을 만들어봅시다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1091/c2/2x/32372438-fb5f-4104-a2f6-f3f6f14f8c5f
398,동네의사 닥터쿡,완결,,동네의사 동강과 요리사 봉식의 좌충우돌 시끌벅적한 동거가 시작된다.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1104/c2/2x/db7d07bd-5925-4484-bb02-124128b29402
399,찡한 일상단편,완결,,"하루하루가 찡한 나와 내 친구, 가족의 공감 일상",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1170/c2/2x/1affa925-4822-4fa0-bb08-c60899fd8028
400,엘리베이터에 낀 그 남자는 어떻게 되었나,완결,,의지를 가지고 운명을 극복하려는 남자와 운명에 순응하는 또다른 남자의 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1181/c2/2x/58276ef9-cb7b-429e-9036-974b66edaffd
401,오늘은 자체 휴강,완결,,게으른 자 함부로 욕하지 말라. 너는 누구에게 한 번도 게으른 적이 없었느냐,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/970/c2/2x/be6d960c-e985-417b-9f8a-70a7a1a20c8b
402,에스탄시아 3,완결,,"만화창작집단 풍경의 대작. 에스탄시아, 세번째 이야기!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1065/c2/2x/39ff91b3-9aac-4e1c-8377-4aae09810a32
403,늑대처럼 울어라,완결,,살기 위해 싸움을 선택한 남자들!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/910/c2/2x/3fe8f843-0476-49e4-887d-2357673f16db
404,안녕! 바북아,완결,,"평생을 함께 할 수 있는 반려동물, 바북이 이야기",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1178/c2/2x/cd5e55c6-6555-449e-9c05-de6e02587e71
405,괴담콜렉터,완결,,돈 많은 사이코패스를 감동시킬만한 이야기는 무엇일까?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1165/c2/2x/d04f4798-99a5-4925-827d-b31b06f82cc6
406,에이스 하이,완결,,4년 만에 돌아온 . . 이번에는 출격할 것인가,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1146/c2/2x/cfa2539d-ec3f-4fd0-ab37-bd40988056b8
407,어벤져스 : 일렉트릭 레인,완결,,전세계 최초 마블 공식 웹툰 어벤져스 일렉트릭 레인 다음 독점 연재,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1138/c2/2x/d6e5850d-f535-489d-a143-d28f65a48e42
408,상상고양이,완결,,"인간과 고양이... 같은 상황, 다른 생각! 두둥!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1094/c2/2x/c62902a2-661e-46e4-b0c9-90922dc79200
409,도대체 무슨 일이야,완결,,열살 소녀가 되어 버린 안나와 연하남 일우의 기상천외한 동거,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1123/c2/2x/318ccd8d-d891-47ec-b4e2-211874316c64
410,그녀와 32분의 1,완결,,"설레는 마음으로 맡은 첫 담임, 그런데 우리 반은 뭔가 이상하다...?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1070/c2/2x/137d4afb-b268-4517-bb57-ff4b02b29d1c
411,지킬박사는 하이드씨,완결,,지금까지와는 전혀 다른 이충호 스타일을 만나다!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/675/c2/2x/f4d10559-92e2-486d-9e3e-7a483e867bab
412,하이드,완결,,한 소녀의 죽음을 둘러싸고 벌어지는 두 인격의 대립. 과연 게임의 승자는 누가 될 것인가?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1289/c2/2x/cf1fd514-bbbb-471d-9913-1cf4621d6472
413,암묵적 동의,완결,,"바이오공학이 발달한 근 미래 서울, 그곳에 거대한 음모가 숨어있다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1077/c2/2x/e6cc27c0-0503-4779-ba30-4c112bb03085
414,호구의 사랑,완결,,나는 지금 제대로 된 사랑을 하고 있을까?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/935/c2/2x/5901c6c7-0a34-417b-9672-3ba5c8829e5a
415,슈퍼스타 마광길,완결,,무엇을 상상하든 그 이상을 보게된다. 신개념 병맛 판타지액션드라마,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1102/c2/2x/1a2fbb76-62d4-4850-8ebb-5b17fa5214b1
416,순간,완결,,평범한 일상에서도 심장이 움직이는 순간이 있습니다. 그 순간을 기억하시나요?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1067/c2/2x/5ec56b68-97f8-4c95-9cf3-62131da222a5
417,괴물 같은 아이돌,완결,,"이 멋진 남자들, 괴물 같은 아이돌? 아이돌 같은 괴물?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/905/c2/2x/1bf1253e-2041-486d-b245-e673f145aff5
418,부엉이 식당,완결,,귀신들이 영업하는 식당으로 초대합니다!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1038/c2/2x/aecc296a-7149-43d7-8eef-d0b8a800fcc5
419,취미학배틀,완결,,"외국산 오타쿠는 가라, 대한민국은 취미학 배틀이다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/847/c2/2x/634d3874-fb4a-4390-8ec1-e3f649ad942e
420,모험의 꿈동산,완결,,모두가 원하는 궁극의 놀이기구를 개발하라!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1045/c2/2x/ac512b5a-05f3-42b8-829b-601a6a9d2fbd
421,이장본색,완결,,파워농촌 대왕리에서 펼쳐지는 농력의 향연!!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/870/c2/2x/35b5a547-c5f1-4f98-99c4-2e6b4110b3d5
422,연무,완결,,도시 전체가 숨죽인 화이트 아웃. 무조건 살아남아야한다. 삶은 계속되어야 한다.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1037/c2/2x/9aac2801-21a3-4bb0-aebc-81bf4bdf143c
423,언더시티2,완결,,"가상현실게임 언더시티에서 위험에 빠진 유저들, 무사히 로그아웃 할 수 있을 것인가",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1052/c2/2x/ed5844e6-b603-498e-b367-07c8c484685d
424,동재네 식구들,완결,,"마흔 중반의 동재와 그의 식구들, 그들이 만들어가는 조금은 다른 이야기",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/866/c2/2x/a0d13005-0e87-41b8-869c-7522750f9623
425,개와 토끼의 주인,완결,,메트로놈 이원진 작가의 조금은 다른 반려동물 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/855/c2/2x/c685fad5-1af0-47e6-a1eb-8e9ee67c2f7e
426,로봇이 상냥해,완결,,"2085년 화성의 밤, 그녀를 지키려는자, 구하려는 자",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1041/c2/2x/1a08827e-5423-4f10-8b82-6f8fbd29f12a
427,신사의 집,완결,,당신의 남자를 위한 맞춤 양복점,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1040/c2/2x/a7bcb0af-fe14-4a8d-bf78-cb7b276834f8
428,즐거운 나의 집,완결,,서울대 다니는 나태한의 개인 다큐,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1029/c2/2x/dca44a90-2857-48ea-9acf-a0d1a540e2cb
429,모르모트 인 더 시티,완결,,"개성 넘치는 모르모트들의 실험실 탈출, 그러나 또 이상한 곳으로 와버린 듯?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1086/c2/2x/ea34471d-cb04-4968-b939-886ad231108a
430,장난감의 사정,완결,,철없는 장난으로 시작된 삼각관계. 너만 사라지면 돼,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1096/c2/2x/93834566-9d29-4e1a-8e04-7afaae9e172f
431,셜록 : 여왕폐하의 탐정 1,완결,,19세기 가상의 국가에서 셜록 홈즈가 왓슨과 협력하여 각종 사건을 풀어나간다!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1087/c2/2x/507db4ea-ec25-4e1d-8e88-97d366170f22
432,제비전,완결,,"까칠한 흥부와 왕자병 놀부, 두 형제 사이에 낀 제비의 험난한 은혜 갚기!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/895/c2/2x/fac0af6f-48e3-40ef-ab16-18571e58e4b7
433,아네미아,완결,,피가 모자란 사람들에 관한 4가지 단편 옴니버스,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1011/c2/2x/965151d9-ca8e-4c93-8c83-556a8b35e067
434,한성 1905,완결,,"1905년 제국수도 한성, 검과 총이 충돌하는 본격 개화기 공상활극",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/929/c2/2x/bfa1e0e0-4820-4e4e-8c07-2f83b479545a
435,팬더댄스,완결,,"중국 본토 캐릭터들을 압도한 토종 캐릭터 팬더댄스의 귀환! 뽀얀 찹쌀떡 같은 동그란 머리통에 도무지 속을 알 수 없게 지그시 뜬 눈. 상대의 황당함과 뒷골 땡김은 안중에도 없는 통쾌한 마이 페이스, 팬더댄스! 음식과 언어, 문화, 철학과 과학, 그리고 자연과 우주를 넘나드는 팬더댄스와 왕구리의 문답 여행! 황당하면서도 묘하게 논리적인 팬더댄스의 말빨을 기대하시라!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/93/c2/2x/8b93f4b2-9459-46cc-a46f-21e62b84eb2b
436,은밀하게 위대하게2,완결,,은밀하게 위대하게 두 번째 침투가 시작된다! 은밀하게 위대하게 그리고 유일하게!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1019/c2/2x/83f2af96-a031-420e-80df-1f3cc696f02c
437,여행해도 똑같네,완결,,"캐러멜, 네온비 부부 동구와 자동차 여행을 떠나다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1093/c2/2x/76c1e1ca-5092-4915-9492-872d4b72db83
438,루드비코의 만화일기,완결,,작가 루드비코의 솔직한 이야기..일상툰은 이런 것이다!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/938/c2/2x/13a45fd3-9407-40fd-9126-92eeddb1d618
439,마왕을 위한 동화,완결,,"지위도 명예도 버렸다..하지만 상관없다, 너를 가질 수만 있다면",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/666/c2/2x/eae98b16-e4de-4177-9eb3-dbfcde71dc22
440,육갑 : 여섯개의 갑,완결,,"여긴 어디? 난 누구? 6명의 기억상실자, 알고 보니 극강의 오감을 가졌다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1060/c2/2x/07f3f59b-1081-4a0b-a099-74c0fc91ac1d
441,포코알레그레토,완결,,시립교향악단과 함께하는 따뜻한 음악 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1088/c2/2x/e4314e50-9da6-4b62-a535-badeaacbd3d0
442,망치를 부수는 변호사,완결,,시골 다운타운에서 벌어지는 젊은 변호사의 미스테리 법정 드라마,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/924/c2/2x/bdf24c3e-63b3-4ddc-98ff-e8d809bb59ed
443,꽃처럼 산다,완결,,20 30대가 폭풍공감할 꽃집에 얽힌 에피소드,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1013/c2/2x/4e68110f-569b-40ea-b128-16e0fd929114
444,쓸개,완결,,어느 날 내게 대단한게 생겼다..바로 순금 370 !,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/972/c2/2x/202c1c95-5de8-4291-9677-b171d407d2e5
445,공긔 엇더하니잇고,완결,,"그래, 결정했어! 나는 열심히 노력해서 공기학과를 갈거야!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1009/c2/2x/0549972a-3d4f-42ca-9b98-1933f441f989
446,지구 전세냈냐,완결,,외계인들의 커밍아웃 시작! 지구 전세내셨어요?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/957/c2/2x/cd9ebee1-ab46-4d42-801c-efc7f471f57f
447,카산드라,완결,,그대는 미래를 보겠지만 아무도 믿지 않으리라! 아폴론의 저주를 받은 카산드라 왕녀,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/862/c2/2x/3a76e923-3f18-4f1e-86e5-769b4c8bc067
448,빌어먹을 것들,완결,,"유쾌한 노숙자들의 살인사건 해결기, 5회 다음만화공모전 장려상 수상",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1001/c2/2x/6f96f24c-0a4a-4d2a-b9e2-e22787a38271
449,명탐정 포우,완결,,풀리지 않는 사건의 실마리를 찾는 사설 탐정 사무소의 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1007/c2/2x/f32dee6d-f7f3-42f4-9561-260df79483bb
450,동거,완결,,"어서와, 이런 커플은 처음이지? 찌질한 자취생 뱀파이어, 곰의 동거 생활",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1008/c2/2x/85eee5be-8ce0-4c98-b12f-96427cdf5ab4
451,기세기세2,완결,,기네스 세계기록 세우기! 기상천외한 그 두번째 이야기!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/980/c2/2x/2050c683-a35c-4fde-b38f-2fb307eb7a98
452,러브메이커,완결,,"12월, 눈 내리던 그날 밤 나는 큐피트를 만났다. 4회 다음공모전 최우수상작",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/897/c2/2x/762c937a-4157-4078-afbf-480d555d41e9
453,더 퀸 : 침묵의 교실,완결,,"여왕이 지배하는 교실, 우리는 정말 평등하기를 바라는가",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/937/c2/2x/8b372362-ec28-460b-8213-7459533d4533
454,삼풍,완결,,1995년 6월 29일. 그들은 삼풍의 잔해 속에 묻혀 있었다.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/959/c2/2x/788a2787-14e6-479e-af51-a179a5ce142c
455,탐묘인간,완결,,고양이의 모든 것이 사랑스러워.. 당신도 나와 같은가요?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/798/c2/2x/ba293af3-3063-4fb5-9a58-539d120fea04
456,외발로 살다,완결,,"각자의 삶을 건 싸움, 처절한 복수가 시작된다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/890/c2/2x/f5994cf4-11b1-44a9-ba8b-279fcbc2b370
457,CCTV,완결,,모든 것을 지켜보고 있다! 제4회 공모전 본선 진출 작품!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/884/c2/2x/466df6bd-0b2d-4cb3-87a3-d7c88c78778b
458,미 앤 아이,완결,,세상 사람들이 똑같이 변해간다! 그 중 진짜를 찾아 사랑을 이뤄야 하는데. .,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/977/c2/2x/62dcf8d7-0a39-493b-a6d9-ade739458c35
459,마녀,완결,,마녀라 불리는 여자를 사랑한 남자의 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/971/c2/2x/a08dc654-6ebf-4224-a7c1-1a12febcf636
460,설국열차 : 프리퀄,완결,,"17년째 궤도를 도는 열차의 탄생과 인류 마지막, 살아남은 자들의 이야기",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/981/c2/2x/2b66448c-a6d7-41fd-b95d-01138b94cf5a
461,라임 오딧세이,완결,,너와 나의 판타지 어드벤쳐! 신의 과일 을 찾아라!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/901/c2/2x/31e40d2b-fe88-475b-af39-e1d673abec6c
462,하우스 메이트,완결,,무표정한 남자와 흐릿한 여자의 잔혹한 한 집 살이,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/888/c2/2x/2c40ff19-e074-4012-8dbc-ecc7deebd68e
463,짐승수컷고등학교,완결,,본능에 충실한 우리는 짐.승. 입니다! 짐승수컷고등학교의 시시콜콜 학교생활 엿보기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/808/c2/2x/03028076-d41d-43c1-bed2-316cf05aa37c
464,9교시엔 XOXO,완결,,얼짱 여교사한테 날마다 들이대는 뺀질이 중딩. 이 녀석한테도 나름 사정이 있다는데,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/918/c2/2x/bf198601-0262-4ecd-9e98-f42158036bde
465,벼랑 끝의 디저트,완결,,안정된 사랑 혹은 순수한 사랑. .당신의 진실된 선택은?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/963/c2/2x/4a5e78a1-6f10-4379-a637-8ba410f547af
466,오!솔로,완결,,솔로생활이 길면 마법사가 된다고 했던가!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/839/c2/2x/dfda5213-8541-4c03-b756-a335cac56a83
467,저스트 원 샷,완결,,인생의 한 방! 복권 당첨자의 운명을 건 잔인한 배팅!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/908/c2/2x/cbc2653d-94cf-4bd3-9a97-a6af928029b6
468,인기 있는 남자,완결,,모든 여자들이 선택받으려 줄을 서는 그런 남자만 될 수 있다면,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/894/c2/2x/027e26fb-617e-4b02-b3b7-718392619f3b
469,폐어,완결,,"깊은 상처, 이대로 사랑해도 되는 걸까?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/974/c2/2x/2db240e2-22a9-45b1-9268-f7ffc61db654
470,제 0시 : 대통령을 죽여라,완결,,그 때 그는 죽지 않았다! 그리고 그곳에 그들이 있었다!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/889/c2/2x/9aa255db-cea8-4b81-8eb9-790a43aa122f
471,수사전,완결,,광무 5년 대한제국을 배경으로한 본격 정치 수사극!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/838/c2/2x/f3c4febb-f374-4dc9-8361-f7753d732439
472,가우시안 블러,완결,,뿌연 안개같은 청춘을 살아가는 19살 소년소녀의 비밀 스토리,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/898/c2/2x/c46f951b-d548-4aae-ba9e-198216c25029
473,파수꾼의 왈츠,완결,,잊혀지는 병에 걸린 홍조의 인생,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/899/c2/2x/907f238f-67e5-435b-8dde-30919263d07e
474,파동,완결,,"살인자와 목격자, 그들이 벌이는 치열한 생존게임!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/911/c2/2x/8472927f-c567-403e-987b-155e57ee68c7
475,결혼해도 똑같네,완결,,"만화가 네온비, 캐러멜 부부 탄생! 그리고 이어지는 충격 개그 신화!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/842/c2/2x/9372408a-c933-40d5-b2a9-a2f68b618457
476,0.1초의 설렘,완결,,긴 사랑과 짧은 설렘에 대한 보고서,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/868/c2/2x/143f0763-33b5-46b0-b728-a14c95547701
477,지옥철,완결,,익숙한 것에 대한 극도의 공포감!.. 지하철에서 일어나는 기이한 사건의 정체는?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/841/c2/2x/5a250b5e-72c9-4120-87bd-8fe40a437197
478,우리집 새새끼,완결,,문조 두 마리와 골드키위새 작가가 엮어가는 새판 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/923/c2/2x/74de1d14-4dab-4cd5-9009-1ab625641fbe
479,안되는 건 안되는 거다,완결,,"기억을 잃은 소년, 해결사, 은둔작가..그들의 이상한 이야기",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/849/c2/2x/bfdcb874-83cd-4d86-aec9-e403ac4857d8
480,은밀하게 위대하게 : 슬럼버,완결,,은밀하고 위대했던 슬픈 혁명의 과거! 그들은 정말 무슨 생각을 했던걸까,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/934/c2/2x/f405ce37-8b52-4dc9-9cf3-5af80599db71
481,검둥이 이야기,완결,,흰둥이 윤필 작가가 그려내는 또 하나의 가슴 절절한 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/907/c2/2x/64bbf32b-d678-4865-acec-41bfb6fae572
482,피노키오,완결,,행복해지고 싶은 사람들과 한 소년의 행복찾기!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/701/c2/2x/b9b28d96-6be7-4413-8ad2-769074e6ba34
483,다이아몬드 더스트,완결,,라스트 강형규가 선보이는 흔하지 않은 사랑 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/853/c2/2x/b0e4af4e-c476-49b2-9744-45e59c1b9d3e
484,헌티드 스쿨,완결,,학원기이야담의 시초를 만나다..흥미진진 학교 괴담 사냥이 시작된다!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/844/c2/2x/39d127ea-e4fd-4399-b877-8232935afab0
485,세상 밖으로,완결,,동네 친구들의 뜻하지 못한 사건. 휘말려버리다.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/744/c2/2x/1c77fe0c-6bce-42cc-97b8-23f80f9fbb09
486,그루밍 선데이,완결,,작가와 작은 고양이 알콩달콩 동거 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/736/c2/2x/bf15fb96-a9eb-4d7b-8cf4-3c33fbe68659
487,돼지고기 동동,완결,,"돼지고기의 변신은 무죄! 서울의 한 아파트 반상회. 그곳에선 반상회를 여는 집이 저녁을 준비해야 한다. 그리고 연말이면 가장 맛있었던 집을 선정해 상금을 수여하는데... 상금을 받기 위한 704호의 비밀 요리 준비 시작! 엄마, 아빠, 그리고 일곱 살 딸이 준비한 요리는 과연?!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/906/c2/2x/fd9c57ab-074c-46c0-8000-a10334b95fbe
488,커밍업!,완결,,기선작가가 선보이는 본격 걸그룹 만들기 프로젝트!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/671/c2/2x/eff77ede-1e30-4b95-bd25-be894be33b54
489,한여름밤의 꿈,완결,,"숲, 소년 그리고 한여름의 꿈이 시작되는 순간의 이야기",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/863/c2/2x/6cfa73a9-f623-4b33-b17e-ec8ceaa1f925
490,루드비코의 만화영화,완결,,만화 작가 루드비코의 영화로 보는 일상,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/882/c2/2x/6746f033-29d2-4b6d-97f5-a9bdcf40c411
491,파이팅 스타,완결,,런던올림픽? 난 우주올림픽이야! 재미대통령 두엽작가의 2012 액션대작!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/875/c2/2x/57689c9c-1431-4ff4-8cef-5e8735d43879
492,"다시, 봄",완결,,두 번 다시 안올 그날이 되돌아 오면 당신은 무엇을 할건가요?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/860/c2/2x/c0aef609-8fbb-4d15-989b-b7dfd9d0a966
493,언더시티,완결,,"가상현실의 도시, 언더시티에 오신 것을 환영합니다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/793/c2/2x/e1dab519-e8a3-4dae-915f-b5b7618e88f8
494,올망동은 평화롭습니다,완결,,지구방위연구소의 악당 외전..개념찬 악당의 이상한 동네 적응기!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/851/c2/2x/88fab11a-99a3-467c-959e-0b5b34bcecd1
495,트릭코드,완결,,미스터리한 사건들의 비밀을 밝히기 위한 추리극,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/840/c2/2x/5ad510a4-2829-4be3-b2a4-dd8a66f3bebf
496,애썸,완결,,누구나 겪었을 법한 사랑과 소중한 만남에 대한 짧은 이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/861/c2/2x/0bd0c3cf-acdb-4ccb-a566-0321ad5a1df1
497,웨이크 업 데드맨,완결,,"시체가 벌이는 순정로드무비, 공모전 최우수상 수상!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/528/c2/2x/e4e4c6e5-5c25-43bc-8482-00c100d5f064
498,오세요 타로샵,완결,,국내 최초 타로 실전 웹툰. 애매한 것에 대한 답이 여기에!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/837/c2/2x/7641977c-007b-4e36-9bf9-6380976e90d4
499,노루,완결,,"200광년을 건너온 카메라, 인류의 마지막을 담다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/846/c2/2x/63a67333-bb0b-449b-82b6-200f1657aca7
500,아코르,완결,,잔혹한 과거를 가진 이안과 신비한 소녀 네이가 만들어내는 가슴시린 성장동화,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/791/c2/2x/3c377b89-3f5e-4209-a79a-b32f7efc9111
501,굿모닝 사회인 야구,완결,,기초부터 배우는 사회인 야구 교본의 정석!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/814/c2/2x/2fc447aa-abd8-4bf3-af30-23db1cfad529
