,title,author,day,genre,story,platform,Thumbnail
0,튜토리얼이 너무 어렵다,이마에 다이키,월,학원/판타지,우연히 튜토리얼의 세계로 들어가게 된 전직 프로게이머 이호재. 튜토리얼에서 살아남기 위해서 처절한 노력을 하는 주인공은 주어진 미션을 클리어 해나가면서 튜토리얼의 비밀을 알게되는데... 튜토리얼을 넘어서 적극적으로 자신의 삶과 세계를 변화시켜 나가는 성장물.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2467/c2/2x/2c8bb056-6c10-4c42-8776-b78d2c357e53
1,녹음의 관,삵,월,로맨스 판타지,"남자주인공에게 트라우마를 남긴 계모의 딸에 빙의했다. 이 모든 것은 내가 열 다섯 살 때 쓴 소설 속 안. 괜찮아, 어떻게든 널 행복하게 만들어줄게. 내가 이 소설의 원작자라고! 저는 단 한번도 누님을 가족이라 생각한 적이 없습니다. 남주 행복 프로젝트, 열심히 실천하고 있다고 생각했는데. 왜 나를 가족으로 인정해주지 않는거니? 남주가 공작이 되기 전까지 나, 무사히 살아남을 수 있을까?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2434/c2/2x/682c7030-58f7-4108-b5ca-e99a07ad8003
2,모시던 아가씨가 도련님이 되어버렸다,시그마,월,로맨스 판타지,"조연에 빙의한 지 9년 차, 모시던 아가씨가 도련님이 되어 찾아왔다. 원작 여주인공의 시녀 생활을 청산한 지도 4년. 웬 잘생긴 남자가 찾아왔다. 그것도, 내가 모시던 아가씨를 닮은 남자가. 약속을 지키러 왔어, 블레아. 나와 평생을 함께하겠다고 했잖아. 설마 아가씨? 순간, 남자의 붉은 눈에 이채가 돌았다. 코앞까지 다가온 그가 고개를 기울여 내 머리카락에 입 맞췄다. 그리고 속삭였다. 아주 다정하고 아름다운 목소리로. 이젠 도련님이라 불러야지. 네? 원작대로라면 여주인공, 클로이는 후회에 찌든 가족들을 거느리고 남주인공 후보들과 해피라이프를 즐길 수 있었다. 하지만 연재 중지되었던 원작 소설에는 큰 비밀이 있었으니 여주인공이 알고 보니 남자라면 어떻게 되는 거지? 크 클로드, 가족들에게 가보지 않아도 괜찮아요? 말했잖아. 필요 없어. 그럼 저번에 그 남자분들은 . 지금 내 앞에서 다른 남자 이야기를 하겠다고? 그 남자들이 원래 당신이랑 이어져야 했을 남주인공들인데요. 나는 너만 있으면 돼. 다른 건 알 바 아냐. 가족 후회물의 주인공께서 모든 걸 다 뻥 차 버리고 내 곁에 있겠다고 선언했다. 그러니, 블레아. 너도 나만 보는 거야. 전에 없이 다정한 눈 속에 집착이 가득했다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2400/c2/2x/087ee538-b6c2-4208-9ac4-c7f9f44573a0
3,정령의 펜던트,빅피,월,학원/판타지,"제국의 살아 있는 전설, 란데르트 공작의 유일한 아들 바율. 어려서부터 환시와 환청을 겪으며 일상 생활에 어려움을 겪던 바율은 아버지의 강권으로 뒤늦게 캐링스턴 아카데미에 입학하게 된다. 집을 나오기 전의 우려와는 달리 바율은 아카데미 생활을 하며 따듯하고 개성 강한 친구들을 만나 조금씩 마음의 문을 열게 되고, 그곳에서 환시로만 알고 있었던 존재가 사라진 줄 알았던 정령임을 알게 되며 바율의 생활은 새로운 국면을 맞이하게 되는데 .",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2509/c2/2x/2a1a9cb8-8d3d-49bf-9c9b-fb6380158663
4,나는 이 집 아이,코튼,월,로맨스 판타지,"전생의 기억이 좀 있다는 것만 빼면 평범한 ? 사생아로서 시간을 보내왔다. 그러던 어느 날, 창녀인 어머니가 열한 살이 된 나를 아버지 앞으로 데리고 갔다. 1만 골드를 줘요. 2만 골드를 주지. 대신 이것에서 손 떼. 차가운 거래에 움츠러들어 있는데 그냥 부자인 줄 알았던 아버지가, 알고 보니 제국 유일의 공작이란다. 이제 난 어떻게 되는 걸까? 내가 정말 이 집 아이일까?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2325/c2/2x/d5973da2-fbf9-40f0-91a6-be3e8f5f922a
5,8클래스 마법사의 회귀,테스,월,학원/판타지,"황제 라그나르와 통일 제국을 위해 손에 피를 묻히길 수십 년. 나는 고향으로 돌아가 속죄하며 죽은 듯이 살고자 했다. 그러나, 자네는 언제든지 나를, 나의 제국을 집어삼킬 수 있는 8클래스의 대마법사. 그런 괴물을 어찌 살려둘 수가 있겠나? 친구이자 주군이었던 라그나르에게 배신당하고 죽음의 문턱을 넘기 직전, 시간 마법의 주문이 새겨진 단검을 심장에 찔러 넣었다. 내가 원했던 참회란, 모든 것을 되돌려놓는 것. 인류 최초의 8클래스 마법사 이안 페이지. 그가 30년 전 과거로 돌아왔다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2514/c2/2x/de33f606-c13c-4ca2-9b5d-5e9a748fac95
6,그 악녀를 조심하세요!,열매,월,로맨스 판타지,"소설 속 희대의 악녀에 빙의했다! 싫냐고? 아니? 좋은데? 공작영애 돈 많은 백수인 것을 내가 마다할 리가! 꿀이나 빨면서 여유롭게 살기 딱 좋지 않은가? 원작 같은 건 다 떨쳐버리고 나의 삶을 사는 거야! 그렇게 다짐했던 내가 이 몸에 빙의한지 얼마 되지 않아 목격한 것은 나의 약혼남이자 원작의 남주인공인 황태자 이안 의 불륜 현장이었다. 내가 아닌 다른 여자를 품에 안고 시시덕거리는 그를 보며 나는 눈물 따윈 개뿔, 나오지도 않더라. 내 눈물은 비싸서 저런 쓰레기에게 흘리기엔 아깝거든. 눈물 대신 깊은 빡침을 담은 목소리로 물었다. 전하는 개자식인가요? 고구마밭에 떨어진 역대급 사이다 여주! 환장하는 원작을 뒤집어 엎기 위한 걸크러쉬 그녀! 이유? 여주가 똥차 같은 남주들에게 휘둘리기엔 너무 아까웠거든. 원작 여주에게 꼬이는 똥차들을 치우는 그녀와, 그녀만을 바라보는 늑댕이 한 마리의 이야기!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2371/c2/2x/81ab3266-40b0-4416-829a-ef3183ef8ace
7,불패검선,FIST CAT,월,액션/무협,시골 객점의 아들 송우문. 어릴 적부터 몸이 약했던 그는 어느 날 노도사가 그려 주고 간 산수화를 보고 바보가 된다. 그렇게 동네에선 바보라 놀림받고 부모에겐 한심한 아들로 자라지만 스무 살이 되던 날! 각성과 함께 산수화 속 절대무공을 꽃피운다!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1985/c2/2x/f2dfa833-b63a-4011-a34f-7b266169bcbd
8,화산권마,진선규,월,액션/무협,"자신의 마을이 습격받고 유일하게 살아남은 담호, 하지만 담호는 절름발이다. 무인으로서 최악의 조건이지만 담호는 수련을 멈추지 않는다. 주변 사람들로부터 무인이 될 수 없다고 듣지만 끝까지 포기하지 않는 담호, 과연 그는 최고의 무인이 될 수 있을 것인가?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2469/c2/2x/f1f44336-6d33-470a-a266-c3da0b1397e9
9,혼자 레벨업 합니다,방개,월,학원/판타지,"짐꾼으로 일하던 한열. 오매불망 기다리던 각성과 함께 헌터가 되다! 그런데 이게 웬일? 몬스터를 잡아서 레벨업을 하고, 행동을 통해 스킬을 획득하라고?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2430/c2/2x/af0c7811-b5e2-44d1-89d0-ccd5fb1a8986
10,묵향 다크레이디,이재헌,월,학원/판타지,"마교의 교주로서 극강의 무공을 자랑하던 묵향은 적들 혈교 에 의해 생전 처음 보는 생소한 이세계 판타지 세계 로 떨어지게 된다. 그곳에서 엘프, 마법사, 기사, 드래곤 등 새로운 존재들과 만나며... 무림 최고수 묵향이 원래 자신의 세상 무림 으로 돌아가기 위해 긴 모험을 떠나게 된다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2341/c2/2x/aa6878a2-7240-4491-84c1-2359bd8f4b0b
11,학사재생,소유현,월,액션/무협,"일곱 번의 밤을 거쳐 천하제일이 된 사내, 황준우. 오랜 싸움 끝에 천지 에서 죽음을 맞이했다. 헌데 눈을 떠 보니 갓난아기! 집안은 천하제일의 황금을 축적한 만금장! 고되기만 하였던 전생과 달리 금수저를 물고 태어나 버렸다! 신명나게 인생을 즐기는 한 사내의 일대기... 가 될 뻔 했으나, 인생은 그리 호락호락하지 않다! 그런데 아버지, 도대체 공부는...... 왜 시키시는 겁니까?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2121/c2/2x/29aef84f-ae1c-4c34-aa9e-abc4b245864a
12,망할 가문을 살려보겠습니다,무늬랑,월,로맨스 판타지,"33세의 나이로 어이없게 비명횡사한 지연우, 그녀가 빙의한 책 속 인물 태라 엘리어스는 3년 후면 멸문할 가문의 다섯째 딸이었다. 게다가 102kg의 몸무게와 히키코모리로 자신을 가둬버린 성격은 덤. 책 속에서 멸문가 역적의 딸로 목이 잘려 죽고 싶지 않다. 살아보리라. 그러기 위해 연우는 최선을 다해 살을 빼고, 할 수 있는 모든 방법을 동원해 역적의 길로 향하는 가문의 향방을 돌려놓을 것이다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2381/c2/2x/7d8475d2-f6cf-47ad-aef0-8266d1e12d07
13,4000년 만에 귀환한 대마도사,따개비,월,학원/판타지,"웨스트로드 아카데미의 열등생, 블레이크 가문의 수치. 괴로운 삶을 이기지 못해 죽음을 선택한 프레이 블레이크의 몸에 새로운 영혼이 깃든다. 뭐야, 이 몸뚱이는? 하나부터 열까지 손 봐야겠군. 대마도사 루카스 트로우맨. 열등생 프레이 블레이크의 육체로 복수의 기회를 얻다! 4000년의 시간을 넘어 귀환한 대마도사의 화려한 액션이 시작된다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2385/c2/2x/5996da00-5328-4677-952e-b193fb6335e0
14,아도니스,구당,월,로맨스 판타지,"자신과 누구보다 닮았던 자, 그래서 서로에게만 집중했고 광적으로 집착했다. 다만 한쪽은 상대의 온기를, 한쪽은 완전히 꺾기를 원한 아르하드와 이아나. 주인공 이아나는 적국의 황제가 된 아르하드와의 싸움에서 삶을 미련 없이 끝내지만, 영문도 모른 채, 다시 되살아나 자신이 살아왔던 삶을 반복하게 된다. 전생에서 파국을 맞이하게 된 두 사람은, 새로운 생에서도 또다시 만나게 되고, 비극을 반복하게 되는 것일까 .",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1392/c2/2x/44631f6a-3e79-49e5-a9e0-8c55f5b72374
15,무협지 최고 악당의 귀한 딸입니다,다우,월,로맨스 판타지,"부잣집 딸로 환생한 줄 알았건만, 무협지 최고 악당의 딸로 태어났다?! 무관심한 아빠, 결국 날 죽이는 오빠, 살아남기 위해선 어서 무공을 익혀 튀어야 하는데...! 이 두 빠빠... 왜 자꾸 날 귀여워하는겨?!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2489/c2/2x/9ed03db2-7a72-4660-b0db-04e934bd1b84
16,봄날의 팔광,우표,월,로맨스,"천방지축 선녀 vs 인성 쓰레기 인간 선녀의 쓰레기 구제 프로젝트가 시작된다! 옛날 옛날, 호랑이에 쫓겨 하늘로 올라가 해와 달이 된 오누이 그중 달님이 된 여동생 달희는 무료한 천상 생활에 질려 인간세계를 들여다보았는데! 도와주세요... 죽고 싶어요... 병원응급실의 한 여자 지완 의 말에 호기심이 발동한 달희. 그녀의 약혼자란 남자는 애정이라곤 전혀 없는 싹수 노란 인간임을 알게 되는데.. 약혼녀가 사경을 헤매는데 동정심조차 없다니... 그녀가 누구인가? 착하고 깨끗한 선녀가 아니던가? 인간을 인간답게 살게 하자! 하는 막중한 임무를 갖고 옥황상제의 허락 없이 무단 환생 을 감행, 이승으로 간다. 천 리 길도 한 걸음부터라고, 성질 고약한 약혼자부터 손을 대볼까??",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1972/c2/2x/1ee73b01-9915-4368-8e46-439f106a9361
17,이건 명백한 사기결혼이다,제이드,월,로맨스 판타지,"가문을 지키기 위한 유일한 방법, 결혼. 딱 1년간 남편이 되어줄 사람을 찾기 위해 정보 길드에 중매를 의뢰했다. 잘생긴 조건이 흡족하여 결혼했는데, 이 남자 이름이 케레이드가 아니라 . 뭐? 칼리어드 대공? 그 미친 전쟁광, 살인마 . 피를 부르는 악의 화신인 칼 리 어 드 대공 이라니! 토끼 같은 레이린의 목숨 건 계약 결혼, 이건 명백한 사기결혼이다",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2352/c2/2x/52880fe6-2413-4d79-aa73-d9e94477a159
18,다정한 그대를 지키는 방법,하운드,화,로맨스 판타지,"나를 증오하는 남자와 결혼하게 되었다. 나의 어머니가 그의 가족들을 죽였으니, 당연한 일이었다. 결혼전에 꼭 약속해 주세요. 반년 후엔, 이혼해주셨으면 해요. .네? 억지로 하는 결혼이잖아요. 원치않는 결혼을 굳이 이어 갈 필요는 없다고 생각해요. 원치 않는, 결혼이요. 그는 멍하니 나의 말을 반복했다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2485/c2/2x/73037fed-302e-49de-ab35-802f7633d706
19,도굴왕,윤쓰 Redice Studio,화,학원/판타지,"현대에 출몰한 신의 무덤. 유물로 영웅의 능력을 쓰게 된 사람들, 부를 얻게 된 사람들. 그리고 그 유물을 털어가는 의문의 도굴꾼이 나타났다. 도굴왕. 아이씨, 미치겠네. 여기도 또 그자식이 다 털어 갔냐! 네 것도 내 것. 내 건 당연히 내 것. 다시 살아난 도굴꾼, 그가 세상 모든 무덤을 접수하기 시작한다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2340/c2/2x/ceb1158a-28d0-485f-a856-f678864f4ece
20,막내 황녀님,돌대 악어스튜디오,화,로맨스 판타지,마도왕국을 다스리던 대법사. 어느 날 제국의 막내 황녀님으로 태어나다! 그냥 아기인척 적당히 비위 맞춰줘야겠다. ...그런데 다들 날 너무 좋아하는 거 아냐? 좋아하다 못해 도대체 가만 놔두질 않는다. 막내 황녀님은 오늘도 피곤하다.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2377/c2/2x/de51a196-db76-42fe-acf1-c5fb26d9d35d
21,궁귀검신,박광진,화,액션/무협,"조돈형 작가의 궁귀검신, 만화로 다시 태어나다! 활이라는 것은 눈에 보이는 거리를 뛰어넘어 그 뒤에 도사리고 있는 생명까지 지배하는 병기다. 눈에 보이지도 않는 무기가생명을 노린다고 가정을 해 보거라. 이보다 두려운 것이 또 무엇이 있겠느냐? 악덕 조부와의 고난에 찬 수련행. 정혼녀를 찾아 떠난 즐거운 중원행. 어지러운 무림을 바로잡는 영웅행. 이기어검과 이기어도를 능가하는 이기어시의 신선한 등장! 내일을 향해 쏘아 볼까나?!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2415/c2/2x/497d9e30-e45a-401d-b20b-52f1a25feb00
22,만렙 영웅님께서 귀환하신다!,유도,화,학원/판타지,"힘없는 골방왕자 데이비, 혼수상태에서 영혼이 빠져나온 그가 도착한 곳은 영웅들의 혼이 모인 거대한 회랑. 천년동안 굴려진, 그가 만렙 영웅님이 되어 귀환하셨다! 기다려라, 모두 제대로 상대해주마! 데이비의 통쾌한 복수극과 왕궁생활기가 지금 시작됩니다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2427/c2/2x/0599367b-1a5a-4c1c-ae78-94047289c310
23,불사무적,디크리시,화,액션/무협,무림공적의 누명을 쓰고 죽게 된 불사존! 15년 전 명문가의 진고운으로 다시 태어나다! 시중사교주의 음모를 막기위한 그의 활약을 기대하시라!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2326/c2/2x/6be9e168-fc0d-480d-a24d-17bda391cc3a
24,던전 리셋,앤트스튜디오,화,학원/판타지,"던전이 리셋됩니다. 한번 플레이한 던전이나 함정은 다음 유저 들을 위해 리셋 이라는 과정을 거친다. 그 리셋 이, 나 에게는 적용되지 않는다?! 끊임없이 리셋되는 던전에서 유일하게 자유로워진 존재. 압도적인 노가다로 무장한 버그 종자 정다운의 던전 개척기가 시작된다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2373/c2/2x/dad84e03-f63d-4972-8b62-88332a8d0ddc
25,마족의 계약,구름빛 COPIN,화,로맨스 판타지,"마왕의 딸인 유리시나는 처음 성인이 되고 나서 인간과 혼을 담보로 계약을 맺어 당당한 마족으로 인정받고 싶어한다. 그때, 페드인 왕국의 공주 마리엔이 그녀를 소환하게 되고 자신을 독살한 오펠리우스 왕비에게 복수하고자 대신 살아 달라고 부탁하는데",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2437/c2/2x/6023abce-758b-42be-98e6-9d8ec68c488f
26,로드 오브 머니,손주환,화,판타지 드라마,재계 서열 5위 지경그룹 의 망나니 셋째 아들 천중명. 그의 밑에서 비서로 일하는 성창욱. 그런 성창욱을 사고사로 위장해 죽이려는 천중명은 성창욱과 함께 전기에 감전되어 버리고 둘은 하루아침에 몸이 바뀌고 마는데... 세상에 없던 꼴통 재벌이 되라는 겁니까? 내가 나서면 지옥문 열리는 겁니다. 로드오브머니 Load of money 천중명의 거침없는 행보가 시작된다.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2453/c2/2x/88591cab-3ad2-48a1-a5da-d28a7a2bee4b
27,학사귀환,전율,화,액션/무협,"관리가 되기 위해 길을 떠났던 학사, 마현. 행방불명된 지 십 년 만에 절대고수가 되어 돌아왔다. 불효자 마현 돌아왔습니다. 흑천맹이란 수상한 암조직을 뒤쫓는 한편, 학문의 뜻을 펼치고자 와룡서원을 열게 된다. 개성이 넘치는 10명의 제자들을 잘 키워내고, 흑천맹의 정체도 밝혀 낼 수 있을까? 중원 최강의 스승 마현의 서원 이야기가 지금 펼쳐진다!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2410/c2/2x/391123cb-14b8-4e63-9549-e6b94d6a26ef
28,엔젤릭 레이디,와플푸,화,로맨스 판타지,"안젤라는 나의 소중한 친구였다. 가족보다 그녀를 소중히 여겼고, 수도 사교계의 꽃으로 만들어주었다. 하지만 내게 돌아온 건 배신이었다. 황태자비가 되기 위해 벨체터 후작가에서 반역을 도모하고 있다며 나의 가문을 팔아넘겼고, 내 약혼자마저 그녀에게로 떠나갔다. 하지만 단두대 아래서 죽음을 맞이하려던 그 순간, 난 안젤라와 처음 만났던 시절로 돌아와 있었다. 이번에는 내가 그녀의 인생을 망가뜨리려 한다. 안젤라, 네가 말했듯 나도 네가 불행해졌으면 좋겠어.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2442/c2/2x/4d667a34-91fc-4959-9b02-79216f8c7890
29,용사의 전 여친입니다,지현,화,로맨스 판타지,"뻔한 삼류 소설 속 여주인공으로 빙의했다. 여주인공이 된 김에 꿀 빨면서 핑크빛 인생을 즐겨보려 했었는데 로맨스는 무슨. 용사인 남자친구에게는 여자들이 끊이지 않고, 온갖 사건들이 계속 벌어졌다. 그래서 이제는 좀 평범하게 살아보고자 남자친구에게 이별을 고하고, 맞선으로 만난 남자와 결혼했는데 뭐? 내 남편이 마왕이라고? 아무리 생각해도 이번 생은 그른 것 같다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2399/c2/2x/78e9e29b-0e7d-45b4-b5c4-321947ad9c3a
30,던전 마제스티,람다,화,학원/판타지,"평범한 편의점 알바생 오주윤은 어느날 사람을 구하기 위해 강에 뛰어들어 죽을 위기에 놓이지만 기회를 얻어 새로운 몸으로 환생한다. 선택받은 영혼이라 생각했지만, 벽돌을 만드는 새로운 삶. 지저세계의 벽돌 굼벵이가 되었다. 과연 오주윤은 이 던전의 주인이 될 수 있을까?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2461/c2/2x/1c9a6c29-ffb9-467f-b4ee-aed36f457c54
31,라지에르의 서,김준형,화,학원/판타지,"사상 최초로 마계를 통일한 위대한 마왕 엠빌던 . 제르에이라 왕국 유일의 후계자인 성격파탄자 라지에르에게 빙의되었다?! 역대 최강이라 불리는 113대 마왕 엠빌던은 어느 날 한 인간에게 소환된다. 하지만 소환자인 망나니 뚱보 왕자 라지에르 루 제르에이라 로드윌 은 소환과 동시에 그대로 사망해 버렸고 결국 계약대행 의무에 의해 엠빌던은 라지에르의 몸에 강제로 빙의되고 마는데... 탐욕스러운 라지에르가 바란 소원은 두 가지. 첫째, 자신에게 그 누구보다 강한 힘을. 둘째, 제르에이라가 세상을 지배할 수 있도록 할 것. 마계로 돌아가기 위해 어쩔 수 없이 라지에르의 생전의 소원을 들어주기로 한 엠빌던. 라지에르가 되어 그 누구보다 강한 힘으로 제르에이라 왕국이 세상을 지배하게 되는 새로운 전설의 시작이......! 살부터 빼야겠네. ...일단 다이어트부터 시작이다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2507/c2/2x/7b51e9ce-bffb-4016-a139-52069b7bd387
32,대군으로 살어리랏다,도파민,화,판타지 드라마,"대한민국 헬조선의 취준생에서, 조선의 대군으로 전생한 평범남 이현호. 그런데 하필, 폭군 연산군 의 동생 진성대군 으로 전생해버렸다! 나름 좋은 대학을 졸업했으나 취준생을 벗어나지 못하는 이현호. 뻔한 헬조선 흙수저 인생을 한탄하며 잠든 어느 날, 눈을 떠보니 격동의 15세기 진성대군으로 깨어난다. 이왕 금수저 왕자로 전생한 거 꿀이나 빨아보려 했으나 조선의 임금이자, 미치광이 폭군으로 알려진 연산군 이 자신의 형이라는 사실을 알게 되는데! 폭군 연산군을 성군으로 만들고, 전생으로 만난 부인도 지키기 위한 평범한 취준생 진성대군 이현호 의 예측 불가 연산군 멘탈 케어 프로젝트 !",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2416/c2/2x/0e916a34-79ab-45fd-a8dc-5ad6dfdc89d2
33,익애 ~봉황애사~,연서,화,로맨스,"딸을 낳아 바치는 것을 대가로 대대로 부귀영화를 이어온 최씨 가문. 인간인지 무엇인지 정체모를 사내와 터무니없는 약속을 한 최씨 일가는 여자아이가 태어나 사내와의 약속이 이루어지면 부귀영화를 잃을 것을 걱정해 딸을 낳는 것을 금기시한다. 그런 최씨 일가에서 유일한 여자아이로 태어난 지환은 여자라는 이유만으로 일가친척의 모진 구박을 받으며 살다 급기야 목숨의 위협을 느껴 집을 나온다. 약속을 기다리던 사내는 최씨 일가에 약속한 딸을 내 놓으라며 찾아가고, 지환은 할아버지의 장례식장에서 쓰러진 청년을 보고 이상한 이끌림을 느껴 도와주는데?!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2349/c2/2x/1fc2138f-0bdf-4b5e-8bfd-27a6e1dcd39e
34,빅 라이프,삼일,화,드라마,절망으로 얼룩진 암담한 삶. 누구도 믿지 못할 기적이 찾아왔다! 돈도 없고 인기도 없던 무명작가의 인생 대반전 스토리의 웹툰화!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2356/c2/2x/30f0fa62-f09a-4e57-a271-574388de5a7f
35,연화전,다미,화,드라마,"낮에는 엿장수 춘복 , 밤에는 의적 백일도 이중생활을 하는 연화에게는 특별한 능력이 있다. 상대방에게 손바닥을 대면, 그의 기억을 읽을 수 있는 능력! 연화는 이 능력으로 어머니의 죽음에 대한 단초를 찾아 헤매다 사라진 줄 알았던 사교 집단 밀영교파 와 조우하는데...! 진실을 알고 죽고 싶으냐, 아무것도 모른 채 오래 살고 싶으냐? 날쌘 몸놀림과 기억을 읽는 능력을 지닌 연화. 뛰어난 무공의 소유자이지만 불우한 서얼인 박이현. 여덟 차례 어사화를 쓴 출중한 두뇌의 김준. 이들이 펼치는 조선시대 미스터리 활극! 연화전",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2395/c2/2x/a2ee0fc8-cfea-4d3f-a89e-cf25b0493268
36,무인이곽,류금철,화,액션/무협,"평범한 무인이었던 이곽, 신마련의 관일현에게 무참히 폭행을 당하게 되고, 사지를 쓸 수 없게 된다. 모든 것을 잃었다고 생각했을때 유일한 희망이었던 유가술, 지푸라기라도 잡는 심정으로 유가술을 익히게 되고 유가술 덕분에 이곽은 몸을 회복하게 된다. 그리고 이곽은 과거처럼 평범한 무인이 아닌 진짜 무인이 되고자 한다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2481/c2/2x/2713170f-2b79-4b62-9f13-f09d17a26738
37,악녀는 마리오네트,망글이,화,로맨스 판타지,"아름다움은 진짜 권력이 될 수 없다. 제국에서 가장 아름답다 칭송받지만, 사치와 패악밖에 모르는 황녀 카예나 힐. 그녀는 폭군 남동생이 제위를 얻기 위한 장기말로 이용 당하다 미치광이 남편에게 살해당해 악역다운 최후를 맞을 예정이었다. 내가 그 카예나 황녀가 되기 전까지는. 너를 황제로 만들어줄게. 누님이 저를 말입니까? 대신 나에게 자유를 줘. 독가시를 품은 장미, 죽음을 부르는 아름다움 이번 생은 나로서 살아가고 싶다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2464/c2/2x/c41c9a24-1f28-4dd6-ac59-2bcfda2492e6
38,남주의 엄마가 되어버렸다,걈미,화,로맨스 판타지,"남주 덕질 3년차. 아들 바보, 폭군 하데스 루버몬트 공작에게 딱 걸리고 말았다. 줄기차게 따라다녀, 비싼 선물 공세에, 이제는 목숨 아까운 줄도 모르고 혈혈단신으로 북부까지 올라오다니 . 미안합니다. 할 말이 없네요. 그래, 내가 졌어. 도저히 모른 척할 수가 없는 정성이야. 역시 제가 좀 그렇죠? 제가 생각하기에도 이만한 정성이 없어요. 좋다고 따라다니는 여자들은 꽤 됐지만, 영애만큼 집요한 사람은 본 적이 없어. 놀라울 정도야. 하지, 결혼. 빠른 시일 내에. 하아 . . 예, 받아들이겠습니다. . 아니, 예?! 뭐라고요? 시방 이것이 뭔 소리라니? 잘못 들은 게 분명하겠지? 그러나 공작은, 멍해진 내 얼굴을 바라보며 피식 웃더니 제대로 확인 사살을 해줬다. 해주겠다고, 결혼. 이럴 수가. 남주 아빠의 자의식 과잉이 상당하다. 책빙의 일까? 착각계 내가 따라다닌 건 너 말고 네 아들! 성덕이 된 여주X자의식 과잉만 빼면 멋진 아버님 아들 귀여워!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2445/c2/2x/7683f619-b639-42b7-b901-c87b64af2582
39,악녀는 두 번 산다,피치베리,화,로맨스 판타지,"모략의 천재, 황제를 만들다! 오빠가 잘되어야 너도 잘되는 거야. 온갖 악행을 저질러 오빠를 황제로 만들었다. 하지만 아르티제아의 헌신은 배신으로 돌아왔다. 죽음의 문턱에서 그녀에게 구원의 손을 내민 것은, 정의로운 숙적 세드릭 대공뿐이었다. 계책을 내라. . 이 상황을 뒤집을 수 있는 인물을 나는 그대 외에는 떠올리지 못하겠어. 로산 후작. . 나에게는 그대의 힘이 필요하다. 이미 기울어진 세력 판도를 뒤집고 도탄에 빠진 제국을 구할 계책은 없다. 그러나 방법은 있다. 모든 것이 잘못되기 이전으로 시간을 돌리는 것. 피의 눈물과 함께 그녀는 자신의 몸을 바쳐 고대마법으로 시간을 돌린다. 이번에는, 실패하지 않으리라. 죽지 않고 18세로 회귀한 아르티제아는 세드릭 대공을 위한 악녀가 될 것을 결심한다. 저에게 청혼해 주십시오. 당신을 황제로 만들어 드리겠습니다. 악마에게 무릎을 꿇은 대가로, 당신은 당신 대신 손을 더럽힐 악마를 얻을 것입니다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2394/c2/2x/2aa9fc09-b4ae-4ee1-a6ec-8007a5a495fa
