title,writer,illustrator,genre,story,platform,thumb,url
빛빛빛,수진,수진,로맨스,"우리가 다시 만난다면, 나는 다른 선택을 할 수 있을까엇갈린 첫사랑과의 재회",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/748045/thumbnail/thumbnail_IMAG10_d793ac3d-51e3-4346-9f7d-60d16f3f6627.jpg,https://comic.naver.com/webtoon/list?titleId=748045
마물전담부대,염손,염손,판타지,"마법혁명으로 근대화를 이룬 판타지 세계.하지만 이러한 세계에서도 마물은 여전히 인류를 위협하는 요소였고,이를 위해 각 국가는 마물 퇴치를 위한 조직 <마물전담부대>를 조직한다.평범한 소시민이었던 리건은 엉겁결에 <마물전담부대>에 입대하게 되고,여기서 열심히 구르며 고생하는 리건의 이야기가 시작된다.본의 아니게 입대를 하게 되었지만 신입 부대원은 자신 한명 뿐이었고,선임들의 집중교육과 목숨이 오가는 전투 속에서 리건은 점점 강해진다.하지만 리건이 상대하는 마물 역시 만만치 않은 존재이기에리건은 눈물 겨운 사투는 계속 이어진다…!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773644/thumbnail/thumbnail_IMAG10_a523fb9b-dd05-4d71-9c44-36d21a04fc34.jpg,https://comic.naver.com/webtoon/list?titleId=773644
침범,공세리,영영이,스릴러,"6살이라고 생각하기 힘들만큼 잔혹성을 보이는 '소현', 왠지 모를 꺼림칙함이 느껴지는 고독사 청소업체 직원 '해영'.그녀를 만난 후, 내 삶이 무너지기 시작했다",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/747273/thumbnail/thumbnail_IMAG10_ea1ab128-8c3f-489d-aecd-c8ce02eac15b.jpg,https://comic.naver.com/webtoon/list?titleId=747273
브랜든,d몬,d몬,드라마,"할렘가 출신의 아웃사이더 브랜든은 우연히 지금과 완전히 다른 세상으로 넘어가게 되고, 그곳에서 '올미어'를 만나게 된다. 자신의 세상에선 사람인게 당연했지만 다른 세상에서는 스스로가 사람임을 증명해야만 하는 처지가 된 브랜든은 혼란에 빠지게 되는데...<데이빗>,<에리타> d몬작가 '사람 3부작' 마지막 이야기. ""당신은 무엇입니까?""",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/768433/thumbnail/thumbnail_IMAG10_5b1147a6-e70e-4229-b44d-9a20aeaa1829.jpg,https://comic.naver.com/webtoon/list?titleId=768433
라일락 200%,아니영,아니영,로맨스,아이돌 덕후 연하늘과 걸그룹 센터 진분홍의 영혼 체인지!'누나 안 바쁘면 비상구에서 잠깐 볼래요?' 최애를 매일 밤 만날 수 있다니! 이 순간을 잃고 싶지 않아.,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/736641/thumbnail/thumbnail_IMAG10_61ce8d7b-3788-4e28-a3b3-aad7c4067f1c.jpg,https://comic.naver.com/webtoon/list?titleId=736641
갓핑크,이상신,국중록,판타지,흥분하면 거대해지는 그놈!박성기를 함부로 자극하지 마라?생체병기 '핑크맨'의 신체 부위를 나눠가진 초능력자들이 펼치는 박진감 넘치는 액션,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/715159/thumbnail/thumbnail_IMAG10_320c4a09-d0d3-43b1-be41-f713846ee0f9.jpg,https://comic.naver.com/webtoon/list?titleId=715159
어른의 계절,선홍달,선홍달,드라마,배우의 꿈을 포기하고 학업에 매진하던 나래에게 영화를 만들자는 이원이 나타나고... 스스로를 찾지 못하고 방황하던 나래는 점점 바뀌어가는데...,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/740135/thumbnail/thumbnail_IMAG10_49bc1138-6218-4755-b951-432dba04a75e.jpg,https://comic.naver.com/webtoon/list?titleId=740135
누군가의 로섬,방농구,방농구,드라마,"실연의 상처로 우울해 있던 찰나, 상냥하게 말을 걸어온 그 남자.하지만 가까워질수록 어딘가 쎄한 기분이 든다. 이 남자 로섬의 정체가 궁금하다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/742888/thumbnail/thumbnail_IMAG10_863d6e45-168d-43e6-820c-47fc1fe30a1f.jpg,https://comic.naver.com/webtoon/list?titleId=742888
고래별,나윤희,나윤희,로맨스,"1926년 일제 식민 지배 하의 조선. 17세 소녀 수아는 군산 일대 친일파 대지주의 집에서 몸종으로 일하고 있다. 어느 날 수아는 부상을 입은 채 해변가에 쓰러져 있는 독립운동가 의현을 발견하고, 그를 보호하게 되는데...",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/729767/thumbnail/thumbnail_IMAG10_e9afa12f-a8a7-456e-a9e3-cf4c3ac09a4c.jpg,https://comic.naver.com/webtoon/list?titleId=729767
불릿 6미리,김도근,김도근,스포츠,"축구부 에이스, 좋아하는 선배에게 고백하려 했는데... 에어소프트 게임 마스터가 된다?!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/738843/thumbnail/thumbnail_IMAG10_59c8f980-8206-4702-b824-e4fe5a81b947.jpg,https://comic.naver.com/webtoon/list?titleId=738843
더 트웰브,공현곤,공현곤,스릴러,수천년 전 조상들의 경주로 정해진 12인의 운명. 자리를 지키려는 1등과 바꾸려는 12등의 살벌한 대결!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/747637/thumbnail/thumbnail_IMAG10_90b0c422-2623-4763-a458-fc490877b44d.jpg,https://comic.naver.com/webtoon/list?titleId=747637
각자의 디데이,오묘,오묘,로맨스,헤어졌지만 헤어지지 않은 사이솔직하지 못한 우리들 어떻게 될까요?,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/749055/thumbnail/thumbnail_IMAG10_0044b373-58c8-4a94-b764-cfdde8b59d79.jpg,https://comic.naver.com/webtoon/list?titleId=749055
노선도,효기,효기,스릴러,"암호화폐 투자 실패로 모든 걸 잃은 평범한 40대 회사원 '권한수'.절망한 그의 앞에 우연히 현금 20억이 든 황금색 캐리어가 나타나지만,오히려 점점 더 깊은 함정에 빠지고 만다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/745473/thumbnail/thumbnail_IMAG10_3dbe87d0-c7f5-4f5d-b635-da0be423cf52.jpg,https://comic.naver.com/webtoon/list?titleId=745473
말하는대로,무브,무브,드라마,"꿈도 목표도 없이 하루하루를 살아가던 평범한 고등학교 3학년생 주현. 어느 날부터 갑자기 그녀가 말하는 모든 것들이 실제로 이루어지게 된다.특별한 능력을 가지게 되었지만, 그만큼 말하는 것이 편하지만은 않은데... 그녀의 평범하고 반복적이던 일상이 조금씩 뒤틀리기 시작한다!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/761596/thumbnail/thumbnail_IMAG10_0263996f-e253-494b-936b-9093f5972da9.jpg,https://comic.naver.com/webtoon/list?titleId=761596
연주동 일가족 살인사건,후던잇,후던잇,스릴러,"프로파일러가 되고 싶은 평범한 고3 권성찬.고등학교 졸업 후 대학을 안 가겠다 선언해 부모님과 크게 갈등한다.늦게 하교하며 가족들과 냉랭하게 지내던 어느 비 오는 밤,성찬의 집에서 일가족이 살해당하는 사건이 발생하게 되는데 성찬의 손에 흉기가 들려 있다.현장에서 바로 잡혀간 성찬은 본인의 누명을 벗고, 살인사건의 진실을 파헤치기 위해 가족의 흔적을 추적해간다.성찬은 몰랐던 가족들의 모습을 알아가며 진범을 잡을 실마리를 하나씩 풀게 된다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773648/thumbnail/thumbnail_IMAG10_2e872631-dbed-4966-b592-604a21052e95.jpg,https://comic.naver.com/webtoon/list?titleId=773648
의도적 외면,보민,보민,스릴러,미지의 바이러스 창궐 극한의 상황 속에서 펼쳐지는 그들의 의도적인 외면,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773650/thumbnail/thumbnail_IMAG10_fb5a199e-53bc-45ff-8d6d-fa2244ddb542.jpg,https://comic.naver.com/webtoon/list?titleId=773650
마도,이밤,이밤,판타지,"""그 얼굴, 안 쓸 거면 나줘!""자신의 운명을 모른 채 마법사와 위험한 계약을 한 주인남.악마를 잡는 마녀의 등장과 엉망이 돼버린 대학생활.신박한 오컬트 액션 스릴러!위험한 변신이 시작된다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/737021/thumbnail/thumbnail_IMAG10_ddc03348-11b0-470b-bb76-688776b94479.jpg,https://comic.naver.com/webtoon/list?titleId=737021
맘마미안,미티,구구,드라마,아들보다 어려진 엄마?!다 큰 아들의 목숨을 건 엄마 뒷바라지!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/729326/thumbnail/thumbnail_IMAG10_ce9a3264-eabc-4f64-bf47-a620ed4f8899.jpg,https://comic.naver.com/webtoon/list?titleId=729326
로맨스는 살벌하게,박시현,라미아,로맨스,무자비한 킬러 '사냥개' 현주와 순수한(?) 마약판매상 정우가 펼치는 액션로맨스코미디.,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773645/thumbnail/thumbnail_IMAG10_eec6e37d-09fb-404a-8f59-35fb0d9d82d8.jpg,https://comic.naver.com/webtoon/list?titleId=773645
대디고라운드,희나리,희나리,드라마,"승미는 어렸을 때 부모님이 이혼한 뒤 연락이 끊긴 아빠, 민석을 우연히 다시 만나게 된다.그 동안 잊고 지냈던 아빠라는 사람에 대한 호기심 때문에 적극적으로 친해지려 노력하는 승미. 하지만 새로 만난 아빠에게서 전형적인 아버지상은 찾아볼 수 없다. 이런 저런 이유로 오해가 생기기도 하고 서운한 감정도 생기지만 왠지 아빠와 지내는 시간들이 즐겁고 행복하다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773640/thumbnail/thumbnail_IMAG10_e31cacbd-b74f-49a4-8b54-d010edc36ead.jpg,https://comic.naver.com/webtoon/list?titleId=773640
도리내리,사영,사영,로맨스,"신선의 인간 제자 사화는 변신술을 다루는 귀(鬼)인 다루를 만난다.그와의 만남을 통해 사화는 자신을 소망을 깨닫고 진정한 인간의 삶을 살고 싶다며 스승인 백화 신선에게 간청하고,스승은 사화에게 일어날 어떤 일을 짐작하고 이를 허락한다.때마침 황궁에서 인재를 뽑는다는 방이 마을에 붙고,사화는 가온이라는 사내와 함께 섬을 벗어나 황궁으로 가는 배에 올라타는데….",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773643/thumbnail/thumbnail_IMAG10_88ef3e54-1ce4-4765-89c9-d3eeb9d48e3c.jpg,https://comic.naver.com/webtoon/list?titleId=773643
자취방 신선들,마로,강재건,드라마,옥황상제를 꿈꾸는 선녀 '묘령'. 인간들이 아파트를 짓느라 산을 밀어버리는 바람에 백수가 되어버린 산신 '한호'. 그리고 인간이웃인 생계형 바람둥이 '민우'와 사회성 제로 오타쿠 '나라'. 4인방이 펼치는 본격 판타지 시트콤 드라마!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/758587/thumbnail/thumbnail_IMAG10_c55ec5af-63f5-4f34-9a57-a074cd41a1bf.jpg,https://comic.naver.com/webtoon/list?titleId=758587
아내를 죽였다,희나리,희나리,스릴러,"친구와 술을 마신 후 곯아떨어진 ‘정호’는 숙취로 눈을 뜬 다음 날 아침, 별거 중이던 아내 ‘미영’이 살해당했다는 충격적인 소식을 듣게 된다. 그 순간, 자신의 옷에 묻은 핏자국과 피 묻은 칼을 발견한 ‘정호’. 가장 강력한 용의자로 지목된 그는 경찰의 눈을 피해 도망친다.알리바이를 입증하고 싶지만 전날의 술로 인해 필름이 끊겨 있는 정호는, 부분부분 떠오르는 기억의 조각들을 붙잡고, 또 어젯밤같이 술을 마신 친구를 비롯한 다른 주변 인물들의 진술을 토대로 자신의 어제 행방을 추적하면서 무죄를 입증하려 한다. 그런데 자신의 기억과 주변의 이야기들을 조각조각 맞추다 보니 정말 내가 아내를 죽였을지도 모른다 라는 생각에 이르게 된다.  <아내를 죽였다>는 숙취 가득한 정호가 누명을 벗기 위해 또한 아내의 죽음을 둘러싼 진실을 파헤치기 위해 죽을 힘을 다하는 하루 동안의 현재 이야기와 정호와 아내 미영이 별거까지 갈 수 밖에 없었던 그의 어두운 과거 이야기가 두 개의 축으로 엮이면서 이 사건의 진실에 접근해가는 구성으로 끝까지 긴장감을 유지하며 충격적인 결말까지 이어진다. 2019년 이시언 주연의 영화로 개봉, 호평을 받았다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/772005/thumbnail/thumbnail_IMAG10_544f962d-b702-4224-9aee-4a629b436270.jpg,https://comic.naver.com/webtoon/list?titleId=772005
오늘또오늘,희나리,희나리,드라마,"헤어진 여자친구로부터 넘겨받은 부채로 인해 하루 아침에 완전히 꼬이는 인생을 살게 되는 용수.사채업자의 압력에서 벗어나고자 고군분투하던 중, 마침 찾아온 장마철.용수는 수재민 모금 비디오를 찍어 일확천금을 꿈꾼다.친구 진태와 사채업자 봉팔까지 합세하여 이 새로운 사업에 매진하게 된다.처음엔 잘 나가는 듯해 보이던 이 사업은, 장마가 그침으로써 망하게 되고, 용수들은 더 큰 빚더미에 앉게 된다.그 뒤로 새로운 모금 아이템을 찾아 계속적인 모금 비디오를 만들지만 양심의 가책과 경찰 수사망에 쫓기는 신세가 되어 버린 용수들.그 속에서 그의 진심을 알아주는 단 한 명의 여자, 정아와의 로맨스.그러나, 결국 용수들은 그들의 무거운 양심의 짐을 벗고 참회하는 방법을 택하게 된다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773642/thumbnail/thumbnail_IMAG10_b01fa095-95f0-4d39-947b-cbbbb6d9e558.jpg,https://comic.naver.com/webtoon/list?titleId=773642
토끼대왕,김숭늉,김숭늉,스릴러,"살인마 교생, 왕따를 구원하다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/742826/thumbnail/thumbnail_IMAG10_0e4dc2ea-de51-4100-9047-ab4390a30b9c.jpg,https://comic.naver.com/webtoon/list?titleId=742826
복학생 정순이,한짜장,한짜장,드라마,22살 정순이가 춘장 고등학교에 복학을 한다. 무덤덤한 자연인 순이에게 관심을 보이는 중2병 친구들. 과연 순이는 고등학교를 무사히 마무리할 수 있을까?,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/735243/thumbnail/thumbnail_IMAG10_4a933ebd-2895-4c8c-bea9-f57f728c0fd1.jpg,https://comic.naver.com/webtoon/list?titleId=735243
살人스타그램,령,령,스릴러,"[SNS 잔혹 스릴러 시즌2]귀신마피아게임에 초대되었습니다.플레이어 중에 사람을 죽이는 귀신이 숨어있습니다. 누구일까요? 투표를 시작하겠습니다. 5,4,3,2...1.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/726095/thumbnail/thumbnail_IMAG10_dc0e2732-a4a9-4d99-81cc-be83afa6e3c6.jpg,https://comic.naver.com/webtoon/list?titleId=726095
격기3반,이학,이학,스포츠,"한국이 세계 격투기의 중심이 된 세상. 전국 탑 클래스 격투기 학생들만 모인 남일고에 약골 소년 주지태가 돌연 투입된다.신체적 약점이 상쇄되는 무술 ‘주짓수’를 통해, 주지태는 격기반의 정점에 오를 수 있을 것인가…?",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/701535/thumbnail/thumbnail_IMAG10_48867315-58f2-44fb-913c-25cfe2cd307d.jpg,https://comic.naver.com/webtoon/list?titleId=701535
당신의 향수,호우,호우,드라마,향기를 타고 잊지 못하는 순간으로 다시 한 번 돌아갈 수 있다면? 그리운 순간의 향기를 향수로 만드는 조향사 J와 그 향기에 이끌려 찾아오는 손님들의 이야기. 당신의 향수.,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/741150/thumbnail/thumbnail_IMAG10_76ed0838-0617-4f9e-8d95-184e7326a5e2.jpg,https://comic.naver.com/webtoon/list?titleId=741150
스몰,을승,을승,로맨스,"네 앞에 서면 왜 난 자꾸...♡좋아하는 이성과 함께 있으면 자꾸만 작아지는 것 같은 기분, 한 번쯤 다들 경험해 봤지? 문제는 정말 몸까지 줄어든다구!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/745236/thumbnail/thumbnail_IMAG10_2d36b3f5-b679-4444-89d7-58354c72dc57.jpg,https://comic.naver.com/webtoon/list?titleId=745236
도를 아십니까,이건,요엘,판타지,"전래동화가 이렇게 꼬인다고? 제대로 약빤(?) 동화가 시작된다!전우치의 장손, 전우진의 신입 도사 도전기",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/747666/thumbnail/thumbnail_IMAG10_2a38d3f2-d060-4ce8-91b9-cfacd84bd04a.jpg,https://comic.naver.com/webtoon/list?titleId=747666
불티,박시현,오른손,스릴러,"화학약품이나 폭발물을 제조해 사기, 협박 등을 하며 살고 있는 봉준. 타깃으로 삼았던 건물이 폭발해버리고, 영문도 모른 채 연쇄 폭탄 테러범이라는 누명을 쓰고 만다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/772002/thumbnail/thumbnail_IMAG10_a61b6d24-c6ff-4f9e-8159-af8a5c6cc52b.jpg,https://comic.naver.com/webtoon/list?titleId=772002
